url,original_message,message,original_label,is_good,is_bad,binary_label
https://github.com/square/retrofit/commit/00d3f9070e15e514430e5dbb2aec602547c3c92d,"AndroidLog: Added getTag() and logChunk() methods 
  
 ?for easier subclassing.","AndroidLog: Added getTag() and logChunk() methods
?for easier subclassing.",Why and What,False,False,
https://github.com/square/retrofit/commit/932f228158e6bea03700f62cda93113c7b9c7a7d,whitespace.,whitespace.,Neither Why nor What,False,True,0.0
https://github.com/square/retrofit/commit/ed2e8a5b52e933034b74e5aa66bc42862bfd30de,client: Reintroduced deprecated Response constructor,client: Reintroduced deprecated Response constructor,No Why,True,False,1.0
https://github.com/square/retrofit/commit/985355d26bbe7b0760203c8ff53d7f40c1b09593,client: Added url field to Response class,client: Added url field to Response class,No Why,False,False,
https://github.com/square/retrofit/commit/3bdad39745db76928fce0f31b3c2a8e8922c40b3,Properly name ignored exception in 'catch' block.,Properly name ignored exception in 'catch' block.,Why and What,True,False,1.0
https://github.com/square/retrofit/commit/884593d0e46c4eb30dd6e9ac8056bfdc2848345e,Changing Server to implement IServer interface.,Changing Server to implement IServer interface.,No Why,True,False,1.0
https://github.com/square/retrofit/commit/e8e30931a53393becb20556f579685141e733a19,Add default constructor to SimpleXmlConverter,Add default constructor to SimpleXmlConverter,No Why,False,False,
https://github.com/square/retrofit/commit/ddebcaa0e0203874f2f84d29b97645bbac51ae28,Add docs for setting Headers with RequestInterceptor,Add docs for setting Headers with RequestInterceptor,Why and What,True,False,1.0
https://github.com/square/retrofit/commit/1ef130b80bf608d3d33273be02a57455692e84f8,Fix small wording issues in custom converter docs,Fix small wording issues in custom converter docs,Why and What,True,False,1.0
https://github.com/square/retrofit/commit/497d672e1f3b038d6aa936ddc5498c2679f6ad70,"Update custom conversion docs per feedback 
  
 * Clarify that Gson is just the default converter 
 * Add section on other built-in converters 
 * Add section on implementing your own custom converters","Update custom conversion docs per feedback
* Clarify that Gson is just the default converter
* Add section on other built-in converters
* Add section on implementing your own custom converters",No Why,True,False,1.0
https://github.com/square/retrofit/commit/8c490570f6ffe3c699ab227fbddbac9de88273c7,Added blurb about GSON documentation,Added blurb about GSON documentation,No Why,False,False,
https://github.com/square/retrofit/commit/f1d7acb377874a102a5e14eb64a70271975c167a,fixed javadoc,fixed javadoc,No What,False,True,0.0
https://github.com/square/retrofit/commit/9159571ec483f5b798e85c2ee94673fa1075384c,Last argument should be handled for observable methods,Last argument should be handled for observable methods,No Why,False,False,
https://github.com/square/retrofit/commit/5590cade0203bebe3d6e900eaee3b66d70ff487a,"add support for Observable requests with RxJava 
  
 Service interface methods may now specify Observable as a return type.","add support for Observable requests with RxJava
Service interface methods may now specify Observable as a return type.",No Why,False,False,
https://github.com/square/retrofit/commit/25c15a7e3fd60f0b581a0ae6b1c2d6beb777b47d,Add some static factory methods to MockHttpException.,Add some static factory methods to MockHttpException.,No Why,False,False,
https://github.com/square/retrofit/commit/1f0920af8eb159eec3c41f159adb3d790fdff5b8,UserService example in MockRestAdapter should be an interface,UserService example in MockRestAdapter should be an interface,No What,False,False,
https://github.com/square/retrofit/commit/6eb605e8be8add7e3a9c3d0047e3c6d5e7e183a9,Code review,Code review,No Why,False,True,0.0
https://github.com/square/retrofit/commit/93bb08c5c6fa7e44c3525cd0bccd0bd2a436251d,reformat with two-space indent,reformat with two-space indent,Why and What,False,True,0.0
https://github.com/square/retrofit/commit/d08bfa59f0c28879517f122da4e2eadd0c8f06c8,Correct header length checking logic. Improve exception message.,Correct header length checking logic. Improve exception message.,No Why,False,False,
https://github.com/square/retrofit/commit/184578c24c4d4acea14b32c6031b67e5dd30ae50,fixes and refactoring for http multipart post streaming,fixes and refactoring for http multipart post streaming,Why and What,False,False,
https://github.com/square/retrofit/commit/2e15cf9e75e4204aa492ecc1cbe53053f95a2a8f,"Promote Android logging to a class which knows about chunking. 
  
 Remove the concept of chunking from calling code. This is an Android-specific implementation detail which is now only performed when needed.","Promote Android logging to a class which knows about chunking.
Remove the concept of chunking from calling code. This is an Android-specific implementation detail which is now only performed when needed.",Why and What,True,False,1.0
https://github.com/square/retrofit/commit/b56c3269efe0f0a5f396d7700396e753857d8188,Prepare for 1.2.1.,Prepare for 1.2.1.,Why and What,False,True,0.0
https://github.com/square/retrofit/commit/96b6f094e94ff56068c55284e3f500cb553574c9,Add empty Log implementation.,Add empty Log implementation.,No Why,False,False,
https://github.com/square/retrofit/commit/9d244d0e37a3f601d0c51dccf25001aff8c2adc6,Use Wire release 1.0.1,Use Wire release 1.0.1,Why and What,False,True,0.0
https://github.com/square/retrofit/commit/75d5399073d275846c254a356cf760b4d942821b,Pass InputStream to Wire,Pass InputStream to Wire,No Why,False,False,
https://github.com/square/retrofit/commit/d9c8796473f50722c92746be37a90c8504c8fe86,Add a first-party converter for Wire.,Add a first-party converter for Wire.,No Why,False,False,
https://github.com/square/retrofit/commit/dea55b54a1ea55d7324cb76a53332f54eae30cbb,Ensure @EncodedPath is not cast to @Path when processing method.,Ensure @EncodedPath is not cast to @Path when processing method.,No What,False,False,
https://github.com/square/retrofit/commit/e1278d2d76f7594d5b34692b1a00a2f32e549005,Fix IntelliJ auto-formatting.,Fix IntelliJ auto-formatting.,No What,False,True,0.0
https://github.com/square/retrofit/commit/989d69f0cf365895a13e41e913c4871feca1dea9,Add path and query tests for pre-encoded values.,Add path and query tests for pre-encoded values.,Why and What,False,False,
https://github.com/square/retrofit/commit/ebf8c26a7b350dd9eb03b0240f9aaf75e0833d30,Add converters module and protobuf converter.,Add converters module and protobuf converter.,No Why,False,False,
https://github.com/square/retrofit/commit/b54de2ee929595a3c7f4595eed76878dcdcf81cd,Newine at end of file. Yes plz.,Newine at end of file. Yes plz.,Neither Why nor What,False,True,0.0
https://github.com/square/retrofit/commit/ba551e6bcf168a61a7abb296c9d52c9f8f77dcf8,Log network and unexpected exceptions if logging is enabled.,Log network and unexpected exceptions if logging is enabled.,No Why,True,False,1.0
https://github.com/square/retrofit/commit/8d5e022f4866cadbab4c5d67b28bd2fd6f7bd71d,Add two levels of logging.,Add two levels of logging.,No Why,False,False,
https://github.com/square/retrofit/commit/7ca5b518bccbe7c725a2e987887a1624187188be,fix issue #227: permit use when servers or intermediaries mistakingly miss Content-Type header,fix issue #227: permit use when servers or intermediaries mistakingly miss Content-Type header,Why and What,False,False,
https://github.com/square/retrofit/commit/9fd4efb16c021df0d94a7dab3d23b24d4188787a,Correct javadoc to point to proper annotation.,Correct javadoc to point to proper annotation.,Why and What,True,False,1.0
https://github.com/square/retrofit/commit/55299b7eea167f35a89c4c01a8b0a88037cf18e7,Update javadoc based on PR comment.,Update javadoc based on PR comment.,Why and What,False,False,
https://github.com/square/retrofit/commit/183bb3af5e69b5a1403978d22ad7e91971105032,Special case String type for multi-part parts.,Special case String type for multi-part parts.,No Why,False,False,
https://github.com/square/retrofit/commit/2c963003286ad91b0ee5cbf0a317578c4bce4025,Expose addQueryParam via the RequestInterceptor injection-like framework.,Expose addQueryParam via the RequestInterceptor injection-like framework.,No Why,True,False,1.0
https://github.com/square/retrofit/commit/5da95585b59bd911d1c147cbddd171576ee96f98,Allow uppercase letters in path parameters.,Allow uppercase letters in path parameters.,No Why,False,False,
https://github.com/square/retrofit/commit/0297f7476a50a694cfdad0fb5a80d67f99abd5d5,Dependency updates.,Dependency updates.,No Why,False,True,0.0
https://github.com/square/retrofit/commit/476c5341f99dabd92ca26451c453028504eaed5c,Escape closing curly braces for Android support.,Escape closing curly braces for Android support.,No Why,True,False,1.0
https://github.com/square/retrofit/commit/b0c51c54f5c67bda3282b70b0e2d9cce0dc3c7bd,Fix styling of Maven download.,Fix styling of Maven download.,Why and What,False,False,
https://github.com/square/retrofit/commit/0bc562994542fdb2a30d7ed26ec8cb195ff79bed,Add website deploy script.,Add website deploy script.,No Why,False,False,
https://github.com/square/retrofit/commit/39fde3cfd704c6df7cdad1ab9f879c8441fa0ee0,First sample is synchronous.,First sample is synchronous.,No What,False,True,0.0
https://github.com/square/retrofit/commit/d665e56649a4b43128714c2bdbe83b9c1d037f73,"Rename 'pair' to 'field' to match annotation. 
  
 Closes #206.",Rename 'pair' to 'field' to match annotation.,Why and What,False,False,
https://github.com/square/retrofit/commit/ef71254e5f8c3db0aae289a15d47e0a3c457f26f,Re-arrange package structure.,Re-arrange package structure.,No Why,False,False,
https://github.com/square/retrofit/commit/4d574218321e7ab4d5230c2e1d93be2ca50e313f,Bump GSON to latest stable.,Bump GSON to latest stable.,No Why,False,False,
https://github.com/square/retrofit/commit/941ae858bc7bc1d03887df36590bd7c9ec8cb184,issue #198: validate header names per rfc 2616,issue #198: validate header names per rfc 2616,Why and What,False,False,
https://github.com/square/retrofit/commit/bdaf792de11924563eac63e44913c2d2dce277d0,Add OkHttp-specific client when its present on the classpath.,Add OkHttp-specific client when its present on the classpath.,No Why,False,False,
https://github.com/square/retrofit/commit/6248abcb99cf059a17bf4d2298faa4658101fe1f,"Reset thread name to idle when not in use. 
  
 Closes #188.",Reset thread name to idle when not in use.,Why and What,False,False,
https://github.com/square/retrofit/commit/f844530c11dca51bd8d96afc87b6e94d0a20917a,issue #198: rename Header -> HeaderPair to harvest the names for new annotations,issue #198: rename Header -> HeaderPair to harvest the names for new annotations,Why and What,False,False,
https://github.com/square/retrofit/commit/737b844b8b1e9e9ff25e1b4dde266435ff1a9821,"Roll our own multi-part implementation. 
  
 Drop Apache mime4j dependency. 
  
 Closes #141.","Roll our own multi-part implementation.
Drop Apache mime4j dependency.",Why and What,False,False,
https://github.com/square/retrofit/commit/93842291b6339a104fa781308ee19961e905abbe,Using Response in readme instead of SimpleResponse,Using Response in readme instead of SimpleResponse,No Why,False,False,
https://github.com/square/retrofit/commit/db20a59b2819fbe4fe7e9a8478b726b592dc3971,Remove usage of HTTP constants class from Apache dependency.,Remove usage of HTTP constants class from Apache dependency.,No Why,True,False,1.0
https://github.com/square/retrofit/commit/df6bec88cd6c85e52e6652da2d2f0146db64013e,"Relax enforcement of UTF-8 and use the body charset for decoding. 
  
 Consumers wanting well-behaved endponts should override or add to their `toBody` charset enforcement: 
  
 ```java 
 String charset = Utils.parseCharset(body.mimeType()); 
 if (!'UTF-8'.equalsIgnoreCase(charset)) { 
   throw new ConversionException('Invalid charset ' + charset + '. Must be UTF-8'); 
 } 
 ``` 
  
 Closes #163.","Relax enforcement of UTF-8 and use the body charset for decoding.
Consumers wanting well-behaved endponts should override or add to their `toBody` charset enforcement:
```java
String charset = Utils.parseCharset(body.mimeType());
if (!'UTF-8'.equalsIgnoreCase(charset)) {
throw new ConversionException('Invalid charset ' + charset + '. Must be UTF-8');
}
```",Why and What,False,False,
https://github.com/square/retrofit/commit/a10def06d7a3ec75de30fee9c2dfd47837201eba,"Add response object to callback success. 
  
 Gives access to response headers while still converting response within retrofit.","Add response object to callback success.
Gives access to response headers while still converting response within retrofit.",No Why,True,False,1.0
https://github.com/square/retrofit/commit/b3fcdca9939f376d9f825bb6ccaeeaa97c0f8325,"Fix inconsistencies in javadocs. 
  
 These changes were made with consistency in mind, in relation to the rest of the project: 
  - Change self-closing <p/> tags to regular <p> tags. 
  - Add missing <p> tags.","Fix inconsistencies in javadocs.
These changes were made with consistency in mind, in relation to the rest of the project:
- Change self-closing <p/> tags to regular <p> tags.
- Add missing <p> tags.",Why and What,True,False,1.0
https://github.com/square/retrofit/commit/365a0cd97bd8ee597e937ebf88170b30685047f4,"Add UrlConnection Client. 
  
 Use this on Android 2.2 and prior and when on the JVM. 
  
 Also update our sample to use GitHub contributors rather than the Twitter API because the latter is shutting down and subject to lame rate limiting when on common networks. 
  
 Bump some dependencies to their latest versions.","Add UrlConnection Client.
Use this on Android 2.2 and prior and when on the JVM.
Also update our sample to use GitHub contributors rather than the Twitter API because the latter is shutting down and subject to lame rate limiting when on common networks.
Bump some dependencies to their latest versions.",Why and What,False,False,
https://github.com/square/retrofit/commit/9e7b7c04bf0a2d1c34eeed8f28a52a8c7009aaf7,Provide a mutable server implementation. Update Server API to conform.,Provide a mutable server implementation. Update Server API to conform.,No Why,True,False,1.0
https://github.com/square/retrofit/commit/81a1b3bed4b7d9593cea83145695ccaec15a4588,"Move packages. 
  
 * `retrofit.io` -> `retrofit.http.mime` 
 * `retrofit.android` -> `retrofit.http.android`","Move packages.
* `retrofit.io` -> `retrofit.http.mime`
* `retrofit.android` -> `retrofit.http.android`",No Why,False,False,
https://github.com/square/retrofit/commit/f87f9b3c032714980299d6da20b3ae87a8bb3109,"Revert 'Revert 'Allow MimeType instantiation. Hide some Apache implementation details.'' 
  
 This reverts commit c888ea8ed53ae5548645389d5b57e99e931324aa.","Revert 'Revert 'Allow MimeType instantiation. Hide some Apache implementation details.''
This reverts commit c888ea8ed53ae5548645389d5b57e99e931324aa.",No Why,False,False,
https://github.com/square/retrofit/commit/2d4a78f5586e0a1f3559e262a83bd9171f28f4f8,Simplify test method fetching.,Simplify test method fetching.,No Why,False,False,
https://github.com/square/retrofit/commit/60607af32d629121e6479e95970e3b5da1b2f176,Allow MimeType instantiation. Hide some Apache implementation details.,Allow MimeType instantiation. Hide some Apache implementation details.,No Why,False,False,
https://github.com/square/retrofit/commit/24a014d6271a38d3995f3ca189dd80794a5fda15,Convert to 100-char lines.,Convert to 100-char lines.,Why and What,False,False,
https://github.com/square/retrofit/commit/ccd466c60ce44aba7e870232f1360094044583bb,Convert all files to 100-character lines. Enforce with checkstyle.,Convert all files to 100-character lines. Enforce with checkstyle.,Why and What,True,False,1.0
https://github.com/square/retrofit/commit/602e84d36f58955dbc1849adadfb9ccbd22167f8,Add commons-logging ignore to httpmime.,Add commons-logging ignore to httpmime.,No Why,False,False,
https://github.com/square/retrofit/commit/a6025429e62a58d107b8d9385e68c4a058ac6615,Restore FINE logging of HTTP response body.,Restore FINE logging of HTTP response body.,No Why,False,False,
https://github.com/square/retrofit/commit/ae8e38d4461ba8ec0d28d486b7c6e610cd589532,Simplify asynchronous executor API.,Simplify asynchronous executor API.,No Why,True,False,1.0
https://github.com/square/retrofit/commit/6d8de7d80b343397f12429012571c656eac773bf,Hide more implementation details.,Hide more implementation details.,No Why,False,False,
https://github.com/square/retrofit/commit/f429e97bb98bf2eb1c8144eb88c1164f188c833f,Remove optional mark on GSON dependency.,Remove optional mark on GSON dependency.,No Why,False,False,
https://github.com/square/retrofit/commit/5bfb19dcffeddf9bba420932570eb8c2d9136464,Enable more checkstyle checks.,Enable more checkstyle checks.,No Why,False,False,
https://github.com/square/retrofit/commit/db0cd2c373d9c809401b1d1ab93ca743b9e50d3e,Remove unused ByteSink classes.,Remove unused ByteSink classes.,Why and What,False,False,
https://github.com/square/retrofit/commit/56ca30091f59e7daafc7a221e3ddda46d730d17d,"Introduce builder pattern to instantiate RestAdapter. 
  
 Headers and profiler are now optional. Convenience methods for specifying a String URL or an 
 HttpClient directly are also provided.","Introduce builder pattern to instantiate RestAdapter.
Headers and profiler are now optional. Convenience methods for specifying a String URL or an
HttpClient directly are also provided.",No Why,False,False,
https://github.com/square/retrofit/commit/e1e170f4216576d0f5ef714d099be60c0d3bb4a5,Add NDK to build.,Add NDK to build.,No Why,False,False,
https://github.com/square/retrofit/commit/9b6bd6bbbe752fceaa4517b3eda7cd678679198d,"Use ServerError directly in sessionExpired and serverError. 
  
 This is a short step on the road to HTTP body format agnostic support. And it's 
 not a pretty step, either.","Use ServerError directly in sessionExpired and serverError.
This is a short step on the road to HTTP body format agnostic support. And it's
not a pretty step, either.",Why and What,False,False,
https://github.com/square/retrofit/commit/5a856aa28c821ae6d2816072dd8a93c770a6908c,Add a CONTRIBUTING file.,Add a CONTRIBUTING file.,Why and What,False,True,0.0
https://github.com/square/retrofit/commit/23bd77402e8a1b7452f95717dbb931195f12a5fe,More FEST-isms.,More FEST-isms.,Neither Why nor What,False,False,
https://github.com/square/retrofit/commit/3ad087526288ed6e0bd3d0ed32ddd71211a4cdfa,Re-enable 'android' and 'io' tests. Switch to FEST.,Re-enable 'android' and 'io' tests. Switch to FEST.,No Why,False,False,
https://github.com/square/retrofit/commit/79dd9c7da0d7864aa65c5dc1e3f3231af6bbb2de,Eliminate barren 'core' module. Updates to other modules.,Eliminate barren 'core' module. Updates to other modules.,No Why,False,False,
https://github.com/square/retrofit/commit/27d766d7485b53293cc046884a49b38c62df00b7,Pom cleanup.,Pom cleanup.,No Why,False,True,0.0
https://github.com/square/retrofit/commit/69243b674adaf6c591933aeb5f6adf65a32a5712,Bump version back to SNAPSHOT,Bump version back to SNAPSHOT,Why and What,False,True,0.0
https://github.com/square/retrofit/commit/3b5a795892ac079320f6e4fb0d715a6d1a619122,Adding a human-readable name to the Server interface,Adding a human-readable name to the Server interface,Why and What,False,False,
https://github.com/square/retrofit/commit/14b98e56f30cbb80d410fdc8e167a220e7e59e6e,Restore version 0.6.0-SNAPSHOT,Restore version 0.6.0-SNAPSHOT,Why and What,False,True,0.0
https://github.com/square/retrofit/commit/8232a1fc9feccbcef91c9da33125467e8f351924,Bump version to RC2.,Bump version to RC2.,Why and What,False,True,0.0
https://github.com/square/retrofit/commit/b6748ac88759a4768c1003930bb5c921ac49d8d1,Mark GSON as provided since we jarjar it in.,Mark GSON as provided since we jarjar it in.,Why and What,False,False,
https://github.com/square/retrofit/commit/eee72f00a7d60ee50bb191d8e0ab88f78fbffcf2,Bump version to RC1.,Bump version to RC1.,Why and What,False,True,0.0
https://github.com/square/retrofit/commit/28fb5a4ce47dcf68e9e34eea71a8262dbb341802,"Introduces MainThread#executeOnMain, and AndroidMainThread.","Introduces MainThread#executeOnMain, and AndroidMainThread.",No Why,False,False,
https://github.com/square/retrofit/commit/23eec0b89eb74bff83b55956a585f95bc42469f4,Use no_aop Guice variant.,Use no_aop Guice variant.,No Why,False,False,
https://github.com/square/retrofit/commit/30fabb8e9a87b644d0b78d0962efe6aef027f04b,"Revert version to 0.6 to match previous ant/ivy build. 
  
 Add a description too...","Revert version to 0.6 to match previous ant/ivy build.
Add a description too...",Why and What,False,False,
https://github.com/square/retrofit/commit/8ed51663314976594f4d4dfb8aa142e887fb8041,Fix style nits per review,Fix style nits per review,Why and What,False,True,0.0
https://github.com/square/retrofit/commit/5ea679fb5223de4364d8b1bb7d46abba2e99ced4,Adds an int statusCode parameter to clientError and serverError.,Adds an int statusCode parameter to clientError and serverError.,No Why,False,False,
https://github.com/square/retrofit/commit/b7521f863ede30032014efc290dae541e243a087,Adding a preInvoke callback for right before http call is being made.,Adding a preInvoke callback for right before http call is being made.,No Why,True,False,1.0
https://github.com/square/retrofit/commit/bcab3a2ceda93524753fcdd3d258d5243c6833da,Move variable to where it is used.,Move variable to where it is used.,No Why,False,False,
https://github.com/square/retrofit/commit/44654cc452d1d38e581a20358ab2f9bbf8aabbbe,Allow Server extensions; improved FilesTest,Allow Server extensions; improved FilesTest,No Why,False,False,
https://github.com/square/retrofit/commit/ffab8145393225741167a003577696549573e857,Fix spelling,Fix spelling,Why and What,False,True,0.0
https://github.com/square/retrofit/commit/289f3bc719dd676c066e8c426439a8948b7e4bb0,Moved echo up.,Moved echo up.,No Why,False,True,0.0
https://github.com/square/retrofit/commit/325ece291ec13811cbd61a3dad1ffc2663f5a306,Repackage gson into retrofit.internal.gson,Repackage gson into retrofit.internal.gson,No Why,False,False,
https://github.com/square/retrofit/commit/759d454eb3379dc2149552884ecc5492313d7633,Add fixed query parameter support,Add fixed query parameter support,No Why,False,False,
https://github.com/square/retrofit/commit/320d18e7dfe4ee17c1740d8f9b58e078fd1470c2,Ensure ByteSinks and Files use FileDescriptor.sync(),Ensure ByteSinks and Files use FileDescriptor.sync(),No What,True,False,1.0
https://github.com/square/retrofit/commit/2e35fda8164023a4e0fd1030cc2b9a947366b16b,"Add PUT, DELETE support to RestAdapter","Add PUT, DELETE support to RestAdapter",No Why,False,False,
https://github.com/square/retrofit/commit/00a2db876fc5c0447a3617837894f30890cde367,Adding GET support to RestAdapter,Adding GET support to RestAdapter,No Why,False,False,
https://github.com/square/retrofit/commit/9259e3add43cb442859f3e3c9cbe2286920620e3,TypedFile gets its length from the underlying file now,TypedFile gets its length from the underlying file now,No Why,False,False,
https://github.com/square/retrofit/commit/e32d8b2a08d0905e36c44d9070d959eaeccf7ac5,added toString() to ErrorResponse.java,added toString() to ErrorResponse.java,No Why,False,False,
https://github.com/square/retrofit/commit/1eab56aadbb5b8336553d4d0b41f2f33564782c2,Cleaned up code.,Cleaned up code.,Why and What,False,True,0.0
https://github.com/square/retrofit/commit/11da2563aaf50c42c2f175012ce86291a2b818dd,bumped revision to 0.2-SNAPSHOT,bumped revision to 0.2-SNAPSHOT,Why and What,False,False,
https://github.com/square/retrofit/commit/42dba217c69705a456b837bdd3cc2966c8d67b52,"added core, io, and http modules","added core, io, and http modules",No Why,False,False,
https://github.com/square/retrofit/commit/fb98822a9c17acfb6846d3f07d368804e155fd3f,"moved util to android, added ShakeDetector","moved util to android, added ShakeDetector",No Why,False,False,
https://github.com/square/okhttp/commit/09f424f12e48e2640915bf61c86a9ecd928e459e,fix README.md typo (#6469),fix README.md typo,Why and What,False,True,0.0
https://github.com/square/okhttp/commit/fce60e5a09eac198a0f9c676e486163212662230,Document sharing an instance with additional configuration (#6449),Document sharing an instance with additional configuration,Why and What,False,False,
https://github.com/square/okhttp/commit/a334f6f14f40f1586ae309277033c5b1ea53a749,Fix single failing graal test (#6445),Fix single failing graal test,No What,True,False,1.0
https://github.com/square/okhttp/commit/ff959f8fd550b8f55a47038ea4235b1b2ed2eaa8,Android Additional Tests (#6420),Android Additional Tests,Why and What,False,False,
https://github.com/square/okhttp/commit/dabbd56572089cfef00d358edcc87b3f5c73e580,Update README.md (#6389),Update README.md,Why and What,False,True,0.0
https://github.com/square/okhttp/commit/40f98404ddc4f0fca498a1016c80cc49f7347680,Test docs and unit test (#6386),Test docs and unit test,Why and What,False,True,0.0
https://github.com/square/okhttp/commit/40a683203d29228bac0516fd0f63c86eb8bf49a3,Move osgi tests to Junit 5 (#6373),Move osgi tests to Junit 5,Why and What,False,False,
https://github.com/square/okhttp/commit/71800bd4d32e2ebee96224696b21fd68663a121b,Move connection tests to Junit 5 (#6376),Move connection tests to Junit 5,Why and What,False,False,
https://github.com/square/okhttp/commit/78b2158fa50f1e8feaba49051a89d94e52d3d4db,Move authenticator tests to Junit 5 (#6374),Move authenticator tests to Junit 5,Why and What,False,False,
https://github.com/square/okhttp/commit/743a260b2ad8fa9830a953710dca53ea7525151b,Migrate Logging tests to Junit5 (#6355),Migrate Logging tests to Junit5,Why and What,False,False,
https://github.com/square/okhttp/commit/eba8a830929c2a696c48e702a0e22766ed9ab516,"Enable GitHub Code Security Scanning (#1) (#6304) 
  
 Add codeql-analysis.yml to configure GitHub workflow for code security scanning. Added Setup Java action to override default Java 8.","Enable GitHub Code Security Scanning (#1)
Add codeql-analysis.yml to configure GitHub workflow for code security scanning. Added Setup Java action to override default Java 8.",Why and What,False,False,
https://github.com/square/okhttp/commit/2fd0da8bc4a9c9d61b93af83b87383eacba850a3,Update concurrency.md (#6290),Update concurrency.md,Why and What,False,True,0.0
https://github.com/square/okhttp/commit/45a79c9c8572eb6c7273bcceb359773386a3fb2c,Android 11 (#6286),Android 11,No What,False,True,0.0
https://github.com/square/okhttp/commit/8c2f383f14e354a45d0f9f16f5b0fa35b7244a51,Document interceptor throwing modes (#6235),Document interceptor throwing modes,Why and What,False,True,0.0
https://github.com/square/okhttp/commit/0e0f3a2d8d95278bf362eaeb08f13516e383fafd,"Push OkHttp 3.14.x into the sea. It is no longer supported. (#6179) 
  
 OkHttp 4.x is our only branch receiving security fixes, bug fixes, and 
 new features. 
  
 OkHttp 3.12.x gets security fixes only.","Push OkHttp 3.14.x into the sea. It is no longer supported.
OkHttp 4.x is our only branch receiving security fixes, bug fixes, and
new features.
OkHttp 3.12.x gets security fixes only.",Why and What,False,False,
https://github.com/square/okhttp/commit/e736f927f82bcde9490b0e195f89d0a8884ba68b,"DER encoder (#6139) 
  
 I haven't yet implemented certificate encoding","DER encoder
I haven't yet implemented certificate encoding",Why and What,False,False,
https://github.com/square/okhttp/commit/370ebcffe67ef552e30e866bd622da5291a6f5b3,Prepare next development version.,Prepare next development version.,Why and What,False,False,
https://github.com/square/okhttp/commit/ef7c5f358e2ac8dad806952c70c7af9061a6f7af,Prepare for release 4.7.0.,Prepare for release 4.7.0.,Why and What,False,False,
https://github.com/square/okhttp/commit/e2809002b94e1db3fa0e2ad0ca75c4c1e4a19d23,"Document auth retries function (#6031) 
  
 * Document auth retries function 
  
 * Update Authenticator.kt","Document auth retries function
* Document auth retries function
* Update Authenticator.kt",Why and What,False,False,
https://github.com/square/okhttp/commit/8cebf9012bbdfdbad6b833effc545ff5b8b8e48b,"Cache Events (#6015) 
  
 Provide EventListener methods to understand the impact of caching.","Cache Events
Provide EventListener methods to understand the impact of caching.",Why and What,False,False,
https://github.com/square/okhttp/commit/93ac4fa3b956e8747347fa36e394d40500883d7e,Android Cache Test  (#6010),Android Cache Test,Why and What,False,False,
https://github.com/square/okhttp/commit/5c10006e0a0299ff39ad2e5ee425057b20644afd,"Centralise logging behind JUL (#6005) 
  
 Use JUL, but wire up to the Android Log. 
  
 Use `adb shell setprop log.tag.okhttp.Http2 DEBUG` to enable logging for known levels.","Centralise logging behind JUL
Use JUL, but wire up to the Android Log.
Use `adb shell setprop log.tag.okhttp.Http2 DEBUG` to enable logging for known levels.",Why and What,False,False,
https://github.com/square/okhttp/commit/8036ad42b0bb7bdc18c0dc12438fdbba7aa7f255,Check in the old public suffix DB,Check in the old public suffix DB,No Why,False,False,
https://github.com/square/okhttp/commit/d56eb776e55f4ad531730c396a38902b24c5ee52,Android docs for selecting devices,Android docs for selecting devices,Why and What,False,False,
https://github.com/square/okhttp/commit/bc3c787ea2df854ac399603d5c67111716137d31,"Refactor Jdk9PlatformTest by using DelegatingSSLSocket 
  
 Cont. https://github.com/square/okhttp/pull/5972 
  
 We can use DelegatingSSLSocket instead of overriding SSLSocket abstract class.","Refactor Jdk9PlatformTest by using DelegatingSSLSocket
Cont. https://github.com/square/okhttp/pull/5972
We can use DelegatingSSLSocket instead of overriding SSLSocket abstract class.",Why and What,False,False,
https://github.com/square/okhttp/commit/ba5d3e278b027ee7a2cb741a1bec3646f9d11e16,Migrate from Travis to GitHub Action for publishing,Migrate from Travis to GitHub Action for publishing,Why and What,True,False,1.0
https://github.com/square/okhttp/commit/d9c8fbf3b273fe25aad0cd41f053547c1ed1b557,Confirm MockWebServer shutdown is idempotent (#5946),Confirm MockWebServer shutdown is idempotent,No What,False,False,
https://github.com/square/okhttp/commit/02052b01f6cd1533dd5490ceb61ab6391c4cf2f8,"Convert DiskLruCacheTest to Kotlin (#5933) 
  
 * Rename DiskLruCacheTest.java to DiskLruCacheTest.kt 
  
 * Convert DiskLruCacheTest to Kotlin","Convert DiskLruCacheTest to Kotlin
* Rename DiskLruCacheTest.java to DiskLruCacheTest.kt
* Convert DiskLruCacheTest to Kotlin",Why and What,False,False,
https://github.com/square/okhttp/commit/1a07f49bcb32ba1dd100833c5c539c7cbd58ffa5,Kotlin 1.3.71 and misc dep upgrades (#5925),Kotlin 1.3.71 and misc dep upgrades,Why and What,False,False,
https://github.com/square/okhttp/commit/0ea6ca0faae126db31fa81462b8ff7a0f64f387c,Allowlist Sample for connecting to Dev servers (#5868),Allowlist Sample for connecting to Dev servers,Why and What,False,False,
https://github.com/square/okhttp/commit/08e23fcd02ccbd453b2037128b66f57bc7c8f1d2,Add a canceled event to EventListener,Add a canceled event to EventListener,No Why,False,False,
